District,Station,Rainfall,Date
Chennai,Puzhal,7.8,2023-09-30
Chennai,Thiru-Vi-Ka Nagar,7.6,2023-09-30
Chennai,Zone 07 Ambattur,7.5,2023-09-30
Chennai,Sholinganallur,6.2,2023-09-30
Chennai,Ambattur,5.2,2023-09-30
Chennai,Zone 07 U18 D81 Vanagaram,3.3,2023-09-30
Chennai,Perungudi,2.4,2023-09-30
Chennai,Zone 12 Meenambakkam,2.4,2023-09-30
Chennai,Zone 08 Malar colony,1.8,2023-09-30
Chennai,Royapuram,1.6,2023-09-30
Chennai,Zone 14 U41 Perungudi,1.5,2023-09-30
Chennai,Tondairpet,0.6,2023-09-30
Chennai,Kodambakkam,0.6,2023-09-30
Chennai,Adyar,0.6,2023-09-30
Chennai,Zone 06 T.V.K Nagar,24.0,2023-10-01
Chennai,Zone 06 D65 Kolathur,19.2,2023-10-01
Chennai,Zone 07 Ambattur,18.3,2023-10-01
Chennai,Zone 05 Royapuram,15.45,2023-10-01
Chennai,Zone 04 Tondiarpet,15.15,2023-10-01
Chennai,Perambur Corporation park,14.2,2023-10-01
Chennai,Zone 02 Manali,13.2,2023-10-01
Chennai,Zone 08 Malar colony,12.0,2023-10-01
Chennai,Ambathur,10.0,2023-10-01
Chennai,Zone 03 Madhavaram,9.6,2023-10-01
Chennai,Chennai collectorate building,9.4,2023-10-01
Chennai,Zone 07 U18 D81 Vanagaram,7.5,2023-10-01
Chennai,Zone 03 Puzhal,6.6,2023-10-01
Chennai,Zone 01 Thiruvottiyur,6.45,2023-10-01
Chennai,CD Hospital Tondiarpet,6.4,2023-10-01
Chennai,Zone 08 Anna Nagar,5.7,2023-10-01
Chennai,Zone 05 GCC,3.6,2023-10-01
Chennai,Zone 02 D15 Manali,2.85,2023-10-01
Chennai,Zone 01 Kathivakkam,2.4,2023-10-01
Chennai,Puzhal,0.6,2023-10-01
Chennai,Manali,0.4,2023-10-01
Chennai,Chennai nungambakkam,0.3,2023-10-01
Chennai,Zone 13 Adyar,0.3,2023-10-01
Chennai,Ambathur,8.0,2023-10-04
Chennai,Zone 12 D156 Mugalivakkam,4.8,2023-10-04
Chennai,Zone 11 Valasaravakkam,3.9,2023-10-04
Chennai,Zone 06 D65 Kolathur,3.6,2023-10-04
Chennai,Zone 12 Meenambakkam,3.3,2023-10-04
Chennai,Alandur,3.0,2023-10-04
Chennai,Zone 12 Alandhur,2.7,2023-10-04
Chennai,Zone 03 Puzhal,1.8,2023-10-04
Chennai,Zone 13 U39 Adyar,1.8,2023-10-04
Chennai,Zone 04 Tondiarpet,1.65,2023-10-04
Chennai,Zone 08 Malar colony,1.2,2023-10-04
Chennai,Zone 14 Perungudi,1.2,2023-10-04
Chennai,Madhavaram,1.0,2023-10-04
Chennai,Zone 02 Manali,0.9,2023-10-04
Chennai,Zone 06 T.V.K Nagar,0.9,2023-10-04
Chennai,Zone 07 Ambattur,0.9,2023-10-04
Chennai,Zone 07 U18 D81 Vanagaram,0.9,2023-10-04
Chennai,Tondairpet,0.8,2023-10-04
Chennai,Zone 13 Adyar Eco Park,0.75,2023-10-04
Chennai,Puzhal,0.6,2023-10-04
Chennai,Zone 03 Madhavaram,0.6,2023-10-04
Chennai,Zone 13 Adyar,0.6,2023-10-04
Chennai,Zone 14 U41 Perungudi,0.6,2023-10-04
Chennai,Zone 15 Sholinganallur,0.6,2023-10-04
Chennai,Thiruvottiyur,0.4,2023-10-04
Chennai,Zone 10 Kodambakkam,0.3,2023-10-04
Chennai,Valasaravakkam,0.2,2023-10-04
Chennai,Zone 05 GCC,0.2,2023-10-04
Chennai,Chennai nungambakkam,0.1,2023-10-04
Chennai,Zone 06 T.V.K Nagar,37.5,2023-10-05
Chennai,Perambur Corporation park,27.3,2023-10-05
Chennai,Chennai nungambakkam,25.4,2023-10-05
Chennai,Ayanavaram taluk office,25.0,2023-10-05
Chennai,Zone 08 Anna Nagar,21.6,2023-10-05
Chennai,Tondairpet,14.4,2023-10-05
Chennai,Zone 09 Ice House,11.4,2023-10-05
Chennai,Zone 06 D65 Kolathur,10.5,2023-10-05
Chennai,Zone 03 Madhavaram,9.6,2023-10-05
Chennai,Zone 14 Perungudi,9.6,2023-10-05
Chennai,Zone 12 Meenambakkam,8.7,2023-10-05
Chennai,Zone 09 Teynampet,8.4,2023-10-05
Chennai,Zone 10 Kodambakkam,8.4,2023-10-05
Chennai,Ambathur,8.0,2023-10-05
Chennai,Alandur,7.8,2023-10-05
Chennai,Zone 05 Royapuram,7.8,2023-10-05
Chennai,Anna university,7.2,2023-10-05
Chennai,Kodambakkam,7.2,2023-10-05
Chennai,CD Hospital Tondiarpet,6.4,2023-10-05
Chennai,DGP Office,6.2,2023-10-05
Chennai,Sholinganallur,5.3,2023-10-05
Chennai,Sholinganallur,5.2,2023-10-05
Chennai,Zone 15 Sholinganallur,5.1,2023-10-05
Chennai,Zone 08 Malar colony,4.8,2023-10-05
Chennai,Zone 07 Ambattur,3.9,2023-10-05
Chennai,Gov hr sec school MGR Nagar,3.6,2023-10-05
Chennai,Zone 05 GCC,3.6,2023-10-05
Chennai,Zone 04 Tondiarpet,3.3,2023-10-05
Chennai,Chennai collectorate building,3.2,2023-10-05
Chennai,Teynampet,3.2,2023-10-05
Chennai,Zone 02 Manali,2.4,2023-10-05
Chennai,Zone 03 Puzhal,2.4,2023-10-05
Chennai,Anna Nagar,2.2,2023-10-05
Chennai,Puzhal,2.2,2023-10-05
Chennai,Zone 02 D15 Manali,2.1,2023-10-05
Chennai,Zone 13 Adyar,2.1,2023-10-05
Chennai,Zone 12 Alandhur,1.8,2023-10-05
Chennai,Zone 12 D156 Mugalivakkam,1.8,2023-10-05
Chennai,Zone 13 U39 Adyar,1.5,2023-10-05
Chennai,Zone 13 Adyar Eco Park,1.2,2023-10-05
Chennai,Zone 01 Thiruvottiyur,1.05,2023-10-05
Chennai,Zone 07 U18 D81 Vanagaram,0.9,2023-10-05
Chennai,Adyar,0.8,2023-10-05
Chennai,Zone 15 Uthandi,0.75,2023-10-05
Chennai,Perungudi,0.4,2023-10-05
Chennai,Zone 14 U41 Perungudi,0.3,2023-10-05
Chennai,Zone 01 Kathivakkam,8.7,2023-10-06
Chennai,Zone 02 D15 Manali,6.0,2023-10-06
Chennai,Zone 03 Puzhal,2.7,2023-10-06
Chennai,Zone 14 Perungudi,2.4,2023-10-06
Chennai,Zone 15 Sholinganallur,2.4,2023-10-06
Chennai,Zone 12 Alandhur,1.8,2023-10-06
Chennai,Alandur,1.5,2023-10-06
Chennai,Zone 12 Meenambakkam,1.5,2023-10-06
Chennai,Zone 12 D156 Mugalivakkam,1.2,2023-10-06
Chennai,Zone 13 U39 Adyar,1.2,2023-10-06
Chennai,Zone 13 Adyar,0.9,2023-10-06
Chennai,Anna university,0.8,2023-10-06
Chennai,Kodambakkam,0.8,2023-10-06
Chennai,Zone 02 Manali,0.75,2023-10-06
Chennai,Zone 07 U18 D81 Vanagaram,0.6,2023-10-06
Chennai,Zone 09 Teynampet,0.6,2023-10-06
Chennai,Zone 10 Kodambakkam,0.6,2023-10-06
Chennai,Zone 14 U41 Perungudi,0.6,2023-10-06
Chennai,Gov hr sec school MGR Nagar,0.4,2023-10-06
Chennai,Zone 13 Adyar Eco Park,0.3,2023-10-06
Chennai,Chennai nungambakkam,0.2,2023-10-06
Chennai,Ambattur,0.2,2023-10-06
Chennai,Zone 14 Perungudi,44.1,2023-10-07
Chennai,Zone 10 Kodambakkam,40.8,2023-10-07
Chennai,Zone 09 Teynampet,37.5,2023-10-07
Chennai,Gov hr sec school MGR Nagar,18.6,2023-10-07
Chennai,Zone 12 Alandhur,16.2,2023-10-07
Chennai,Zone 13 U39 Adyar,12.3,2023-10-07
Chennai,Chennai nungambakkam,11.5,2023-10-07
Chennai,Anna university,8.6,2023-10-07
Chennai,Zone 12 Meenambakkam,4.8,2023-10-07
Chennai,Zone 14 U41 Perungudi,4.5,2023-10-07
Chennai,Alandur,3.4,2023-10-07
Chennai,Teynampet,3.2,2023-10-07
Chennai,Sholinganallur,2.5,2023-10-07
Chennai,Zone 08 Anna Nagar,2.4,2023-10-07
Chennai,Zone 13 Adyar,0.9,2023-10-07
Chennai,Perungudi,0.8,2023-10-07
Chennai,Zone 15 Sholinganallur,0.6,2023-10-07
Chennai,Zone 09 Ice House,0.3,2023-10-07
Chennai,Zone 11 Valasaravakkam,0.3,2023-10-07
Chennai,Zone 13 Adyar Eco Park,0.3,2023-10-07
Chennai,Zone 12 Alandhur,37.2,2023-10-08
Chennai,Zone 07 Ambattur,31.2,2023-10-08
Chennai,Zone 11 Valasaravakkam,31.2,2023-10-08
Chennai,Zone 11 U32 Maduravoyal,21.3,2023-10-08
Chennai,Valasaravakkam,18.4,2023-10-08
Chennai,Zone 14 U41 Perungudi,14.7,2023-10-08
Chennai,Zone 07 U18 D81 Vanagaram,11.85,2023-10-08
Chennai,Perungudi,11.4,2023-10-08
Chennai,Ambathur,10.0,2023-10-08
Chennai,Zone 10 Kodambakkam,7.8,2023-10-08
Chennai,Gov hr sec school MGR Nagar,7.4,2023-10-08
Chennai,Zone 06 T.V.K Nagar,3.9,2023-10-08
Chennai,Zone 12 D156 Mugalivakkam,3.9,2023-10-08
Chennai,Anna Nagar,2.6,2023-10-08
Chennai,Zone 09 Teynampet,2.4,2023-10-08
Chennai,Zone 08 Malar colony,1.8,2023-10-08
Chennai,Zone 13 Adyar Eco Park,1.65,2023-10-08
Chennai,Zone 13 Adyar,1.5,2023-10-08
Chennai,Zone 08 Anna Nagar,1.2,2023-10-08
Chennai,Zone 12 Meenambakkam,0.9,2023-10-08
Chennai,Alandur,0.6,2023-10-08
Chennai,Zone 15 Sholinganallur,0.3,2023-10-08
Chennai,Zone 05 GCC,0.2,2023-10-08
Chennai,Zone 12 D156 Mugalivakkam,0.3,2023-10-09
Chennai,Ambattur,0.2,2023-10-09
Chennai,Zone 11 U32 Maduravoyal,33.6,2023-10-11
Chennai,Zone 11 Valasaravakkam,6.9,2023-10-11
Chennai,Zone 07 Ambattur,1.8,2023-10-11
Chennai,Zone 08 Malar colony,1.8,2023-10-11
Chennai,Anna Nagar,1.4,2023-10-11
Chennai,Alandur,0.6,2023-10-11
Chennai,Zone 12 Meenambakkam,0.3,2023-10-11
Chennai,Zone 14 Perungudi,0.3,2023-10-11
Chennai,Zone 11 U32 Maduravoyal,12.9,2023-10-12
Chennai,Zone 11 Valasaravakkam,11.4,2023-10-12
Chennai,Zone 12 D156 Mugalivakkam,8.4,2023-10-12
Chennai,Zone 07 Ambattur,0.6,2023-10-12
Chennai,Alandur,0.3,2023-10-12
Chennai,Zone 15 Uthandi,19.05,2023-10-14
Chennai,Zone 01 Kathivakkam,18.3,2023-10-14
Chennai,Zone 15 Sholinganallur,12.0,2023-10-14
Chennai,Zone 14 U41 Perungudi,10.2,2023-10-14
Chennai,Sholinganallur,9.2,2023-10-14
Chennai,Zone 13 U39 Adyar,9.0,2023-10-14
Chennai,Zone 12 Alandhur,7.8,2023-10-14
Chennai,Zone 12 Meenambakkam,6.0,2023-10-14
Chennai,Zone 14 Perungudi,5.1,2023-10-14
Chennai,Zone 12 D156 Mugalivakkam,4.5,2023-10-14
Chennai,Zone 13 Adyar,4.5,2023-10-14
Chennai,Zone 04 Tondiarpet,4.05,2023-10-14
Chennai,Zone 03 Madhavaram,3.6,2023-10-14
Chennai,Zone 10 Kodambakkam,3.6,2023-10-14
Chennai,Zone 11 Valasaravakkam,3.6,2023-10-14
Chennai,Zone 13 Adyar Eco Park,3.6,2023-10-14
Chennai,Zone 05 Royapuram,3.45,2023-10-14
Chennai,Zone 11 U32 Maduravoyal,3.3,2023-10-14
Chennai,Zone 01 Thiruvottiyur,3.15,2023-10-14
Chennai,Zone 03 Puzhal,3.0,2023-10-14
Chennai,Zone 07 Ambattur,3.0,2023-10-14
Chennai,Zone 07 U18 D81 Vanagaram,2.7,2023-10-14
Chennai,Zone 09 Ice House,2.55,2023-10-14
Chennai,CD Hospital Tondiarpet,2.4,2023-10-14
Chennai,Thiruvottiyur,2.4,2023-10-14
Chennai,Zone 09 Teynampet,2.4,2023-10-14
Chennai,Teynampet,2.2,2023-10-14
Chennai,Zone 08 Anna Nagar,2.1,2023-10-14
Chennai,Zone 05 GCC,1.8,2023-10-14
Chennai,Zone 02 D15 Manali,1.65,2023-10-14
Chennai,Zone 02 Manali,1.65,2023-10-14
Chennai,Zone 06 T.V.K Nagar,1.5,2023-10-14
Chennai,Manali,0.8,2023-10-14
Chennai,Zone 08 Malar colony,0.6,2023-10-14
Chennai,Zone 06 D65 Kolathur,0.3,2023-10-14
Chennai,Chennai nungambakkam,0.1,2023-10-14
Chennai,Alandur,0.1,2023-10-14
Chennai,Zone 06 D65 Kolathur,81.6,2023-10-15
Chennai,Zone 06 T.V.K Nagar,59.4,2023-10-15
Chennai,Zone 02 Manali,46.65,2023-10-15
Chennai,Zone 08 Malar colony,45.9,2023-10-15
Chennai,Zone 15 Uthandi,43.2,2023-10-15
Chennai,Chennai collectorate building,41.3,2023-10-15
Chennai,Thiru-Vi-Ka Nagar,34.8,2023-10-15
Chennai,Zone 05 Royapuram,32.55,2023-10-15
Chennai,Zone 07 Ambattur,29.1,2023-10-15
Chennai,Zone 05 GCC,25.8,2023-10-15
Chennai,Zone 09 Ice House,24.75,2023-10-15
Chennai,Zone 03 Madhavaram,23.4,2023-10-15
Chennai,Perambur Corporation park,21.5,2023-10-15
Chennai,Ayanavaram taluk office,18.0,2023-10-15
Chennai,Zone 13 Adyar Eco Park,16.95,2023-10-15
Chennai,Zone 07 U18 D81 Vanagaram,16.8,2023-10-15
Chennai,Zone 12 Alandhur,13.8,2023-10-15
Chennai,Zone 13 U39 Adyar,13.8,2023-10-15
Chennai,Ambattur,12.6,2023-10-15
Chennai,Anna Nagar,12.6,2023-10-15
Chennai,Zone 13 Adyar,12.6,2023-10-15
Chennai,Zone 14 U41 Perungudi,12.6,2023-10-15
Chennai,Zone 15 Sholinganallur,12.3,2023-10-15
Chennai,Zone 12 Meenambakkam,11.1,2023-10-15
Chennai,Ambathur,10.0,2023-10-15
Chennai,Zone 11 U32 Maduravoyal,9.6,2023-10-15
Chennai,Teynampet,9.4,2023-10-15
Chennai,Chennai nungambakkam,9.3,2023-10-15
Chennai,Sholinganallur,8.4,2023-10-15
Chennai,CD Hospital Tondiarpet,8.2,2023-10-15
Chennai,Zone 12 D156 Mugalivakkam,8.1,2023-10-15
Chennai,Zone 14 Perungudi,7.8,2023-10-15
Chennai,Alandur,7.6,2023-10-15
Chennai,Zone 10 Kodambakkam,7.5,2023-10-15
Chennai,Zone 11 Valasaravakkam,7.5,2023-10-15
Chennai,Zone 02 D15 Manali,6.9,2023-10-15
Chennai,Gov hr sec school MGR Nagar,6.8,2023-10-15
Chennai,Anna university,6.4,2023-10-15
Chennai,Zone 09 Teynampet,6.3,2023-10-15
Chennai,Zone 01 Kathivakkam,6.0,2023-10-15
Chennai,Valasaravakkam,5.6,2023-10-15
Chennai,Zone 03 Puzhal,5.4,2023-10-15
Chennai,DGP Office,4.2,2023-10-15
Chennai,Zone 04 Tondiarpet,4.2,2023-10-15
Chennai,Zone 01 Thiruvottiyur,3.75,2023-10-15
Chennai,Zone 08 Anna Nagar,3.6,2023-10-15
Chennai,Puzhal,3.2,2023-10-15
Chennai,Kodambakkam,0.6,2023-10-15
Chennai,Adyar,0.4,2023-10-15
Chennai,Thiruvottiyur,0.2,2023-10-15
Chennai,Zone 05 Royapuram,10.2,2023-10-16
Chennai,Zone 05 GCC,4.8,2023-10-16
Chennai,Zone 12 Alandhur,3.6,2023-10-16
Chennai,Ambathur,3.0,2023-10-16
Chennai,Zone 13 Adyar Eco Park,1.5,2023-10-16
Chennai,Royapuram,1.0,2023-10-16
Chennai,Thiru-Vi-Ka Nagar,0.8,2023-10-16
Chennai,Sholinganallur,0.6,2023-10-16
Chennai,Zone 06 T.V.K Nagar,0.6,2023-10-16
Chennai,Adyar,0.4,2023-10-16
Chennai,Zone 04 Tondiarpet,0.3,2023-10-16
Chennai,Zone 06 D65 Kolathur,0.3,2023-10-16
Chennai,Zone 11 U32 Maduravoyal,0.3,2023-10-16
Chennai,Zone 13 Adyar,0.3,2023-10-16
Chennai,Zone 14 Perungudi,0.3,2023-10-16
Chennai,Zone 14 U41 Perungudi,0.3,2023-10-16
Chennai,Zone 15 Uthandi,0.3,2023-10-16
Chennai,Thiruvottiyur,0.2,2023-10-16
Chennai,Anna Nagar,0.2,2023-10-16
Chennai,Zone 02 D15 Manali,0.15,2023-10-16
Chennai,Zone 02 Manali,0.15,2023-10-16
Chennai,Chennai collectorate building,15.2,2023-10-17
Chennai,Zone 13 Adyar,5.4,2023-10-17
Chennai,Zone 12 Meenambakkam,2.7,2023-10-17
Chennai,Zone 13 U39 Adyar,1.2,2023-10-17
Chennai,Anna university,1.0,2023-10-17
Chennai,Zone 11 Valasaravakkam,0.9,2023-10-17
Chennai,Zone 12 Alandhur,0.9,2023-10-17
Chennai,Zone 14 U41 Perungudi,0.9,2023-10-17
Chennai,Alandur,0.6,2023-10-17
Chennai,Zone 07 U18 D81 Vanagaram,0.45,2023-10-17
Chennai,Zone 13 Adyar Eco Park,0.45,2023-10-17
Chennai,Gov hr sec school MGR Nagar,0.3,2023-10-17
Chennai,Zone 09 Ice House,0.3,2023-10-17
Chennai,Zone 12 D156 Mugalivakkam,0.3,2023-10-17
Chennai,Zone 14 Perungudi,0.3,2023-10-17
Chennai,Chennai nungambakkam,0.2,2023-10-17
Chennai,Puzhal,0.2,2023-10-17
Chennai,Royapuram,0.2,2023-10-18
Chennai,Royapuram,0.2,2023-10-20
Chennai,Zone 08 Anna Nagar,34.5,2023-10-21
Chennai,Zone 11 U32 Maduravoyal,34.2,2023-10-21
Chennai,Zone 11 Valasaravakkam,33.0,2023-10-21
Chennai,Zone 12 D156 Mugalivakkam,32.7,2023-10-21
Chennai,Zone 10 Kodambakkam,30.9,2023-10-21
Chennai,Zone 06 T.V.K Nagar,26.4,2023-10-21
Chennai,Zone 05 Royapuram,24.9,2023-10-21
Chennai,Zone 01 Thiruvottiyur,24.75,2023-10-21
Chennai,Thiru-Vi-Ka Nagar,24.6,2023-10-21
Chennai,Zone 09 Teynampet,22.5,2023-10-21
Chennai,Chennai nungambakkam,21.1,2023-10-21
Chennai,Zone 04 Tondiarpet,20.55,2023-10-21
Chennai,Zone 12 Alandhur,18.9,2023-10-21
Chennai,DGP Office,12.8,2023-10-21
Chennai,Royapuram,11.2,2023-10-21
Chennai,Gov hr sec school MGR Nagar,10.2,2023-10-21
Chennai,Zone 01 Kathivakkam,10.2,2023-10-21
Chennai,Zone 02 Manali,10.05,2023-10-21
Chennai,Zone 05 GCC,9.0,2023-10-21
Chennai,Zone 12 Meenambakkam,9.0,2023-10-21
Chennai,Zone 08 Malar colony,7.2,2023-10-21
Chennai,Alandur,7.0,2023-10-21
Chennai,Zone 09 Ice House,6.15,2023-10-21
Chennai,Zone 13 U39 Adyar,6.0,2023-10-21
Chennai,Ambattur,4.8,2023-10-21
Chennai,Zone 15 Sholinganallur,4.8,2023-10-21
Chennai,Chennai collectorate building,4.6,2023-10-21
Chennai,Zone 14 Perungudi,4.2,2023-10-21
Chennai,Zone 03 Puzhal,2.4,2023-10-21
Chennai,CD Hospital Tondiarpet,2.0,2023-10-21
Chennai,Zone 15 Uthandi,1.8,2023-10-21
Chennai,Zone 13 Adyar Eco Park,1.65,2023-10-21
Chennai,Sholinganallur,1.6,2023-10-21
Chennai,Manali,1.2,2023-10-21
Chennai,Zone 03 Madhavaram,1.2,2023-10-21
Chennai,Zone 02 D15 Manali,1.05,2023-10-21
Chennai,Puzhal,1.0,2023-10-21
Chennai,Zone 06 D65 Kolathur,0.9,2023-10-21
Chennai,Zone 13 Adyar,0.9,2023-10-21
Chennai,Zone 07 U18 D81 Vanagaram,0.3,2023-10-21
Chennai,Ayanavaram taluk office,51.0,2023-10-22
Chennai,Zone 08 Malar colony,14.1,2023-10-22
Chennai,Valasaravakkam,11.6,2023-10-22
Chennai,Zone 06 D65 Kolathur,11.4,2023-10-22
Chennai,Perambur Corporation park,11.3,2023-10-22
Chennai,Zone 03 Madhavaram,10.2,2023-10-22
Chennai,Zone 11 U32 Maduravoyal,9.3,2023-10-22
Chennai,Chennai nungambakkam,8.7,2023-10-22
Chennai,Zone 06 T.V.K Nagar,8.4,2023-10-22
Chennai,Zone 14 Perungudi,8.4,2023-10-22
Chennai,Zone 12 D156 Mugalivakkam,7.5,2023-10-22
Chennai,Anna Nagar,7.4,2023-10-22
Chennai,Gov hr sec school MGR Nagar,6.3,2023-10-22
Chennai,Zone 09 Teynampet,6.3,2023-10-22
Chennai,Zone 12 Alandhur,6.0,2023-10-22
Chennai,Zone 02 Manali,5.85,2023-10-22
Chennai,Zone 11 Valasaravakkam,5.4,2023-10-22
Chennai,Anna university,5.2,2023-10-22
Chennai,Chennai collectorate building,4.4,2023-10-22
Chennai,Kodambakkam,4.4,2023-10-22
Chennai,Zone 02 D15 Manali,4.2,2023-10-22
Chennai,Zone 08 Anna Nagar,3.6,2023-10-22
Chennai,Madhavaram,3.4,2023-10-22
Chennai,Zone 13 U39 Adyar,3.0,2023-10-22
Chennai,Zone 01 Kathivakkam,2.1,2023-10-22
Chennai,Sholinganallur,1.5,2023-10-22
Chennai,Manali,1.2,2023-10-22
Chennai,Zone 05 GCC,1.0,2023-10-22
Chennai,Zone 10 Kodambakkam,0.9,2023-10-22
Chennai,Thiru-Vi-Ka Nagar,0.6,2023-10-22
Chennai,Zone 05 Royapuram,0.45,2023-10-22
Chennai,Sholinganallur,0.4,2023-10-22
Chennai,Zone 01 Thiruvottiyur,0.3,2023-10-22
Chennai,Zone 07 Ambattur,0.3,2023-10-22
Chennai,Zone 13 Adyar,0.3,2023-10-22
Chennai,Zone 15 Uthandi,0.3,2023-10-22
Chennai,Alandur,0.2,2023-10-22
Chennai,Teynampet,0.2,2023-10-22
Chennai,Puzhal,0.2,2023-10-22
Chennai,Zone 02 D15 Manali,0.3,2023-10-23
Chennai,Zone 08 Anna Nagar,0.3,2023-10-23
Chennai,Teynampet,0.2,2023-10-24
Chennai,Zone 15 Uthandi,0.75,2023-10-27
Chennai,Royapuram,0.2,2023-10-27
Chennai,Zone 08 Anna Nagar,20.7,2023-10-28
Chennai,Zone 11 U32 Maduravoyal,20.4,2023-10-28
Chennai,Zone 04 Tondiarpet,7.2,2023-10-28
Chennai,Zone 05 GCC,6.8,2023-10-28
Chennai,Zone 07 Ambattur,6.3,2023-10-28
Chennai,Zone 05 Royapuram,6.15,2023-10-28
Chennai,Chennai collectorate building,5.6,2023-10-28
Chennai,DGP Office,4.2,2023-10-28
Chennai,Zone 01 Thiruvottiyur,4.05,2023-10-28
Chennai,Zone 11 Valasaravakkam,3.9,2023-10-28
Chennai,Zone 13 Adyar,3.0,2023-10-28
Chennai,Zone 12 D156 Mugalivakkam,2.4,2023-10-28
Chennai,Sholinganallur,2.3,2023-10-28
Chennai,Zone 08 Malar colony,1.5,2023-10-28
Chennai,Zone 03 Madhavaram,0.9,2023-10-28
Chennai,Zone 06 T.V.K Nagar,0.6,2023-10-28
Chennai,Zone 12 Alandhur,0.6,2023-10-28
Chennai,Zone 15 Uthandi,0.6,2023-10-28
Chennai,Chennai nungambakkam,0.4,2023-10-28
Chennai,Zone 12 Meenambakkam,0.3,2023-10-28
Chennai,Zone 14 U41 Perungudi,0.3,2023-10-28
Chennai,Gov hr sec school MGR Nagar,0.2,2023-10-28
Chennai,Zone 07 U18 D81 Vanagaram,28.65,2023-10-29
Chennai,Ayanavaram taluk office,16.0,2023-10-29
Chennai,Zone 07 Ambattur,13.5,2023-10-29
Chennai,Zone 11 U32 Maduravoyal,12.0,2023-10-29
Chennai,Zone 15 Sholinganallur,11.4,2023-10-29
Chennai,Zone 05 Royapuram,10.5,2023-10-29
Chennai,Ambathur,10.0,2023-10-29
Chennai,Zone 13 Adyar,9.6,2023-10-29
Chennai,Zone 14 U41 Perungudi,9.0,2023-10-29
Chennai,Zone 13 U39 Adyar,8.7,2023-10-29
Chennai,Chennai collectorate building,7.0,2023-10-29
Chennai,Zone 03 Puzhal,6.9,2023-10-29
Chennai,CD Hospital Tondiarpet,6.4,2023-10-29
Chennai,Zone 13 Adyar Eco Park,5.85,2023-10-29
Chennai,Zone 04 Tondiarpet,5.1,2023-10-29
Chennai,Anna university,4.2,2023-10-29
Chennai,Zone 06 D65 Kolathur,4.2,2023-10-29
Chennai,Zone 08 Anna Nagar,3.6,2023-10-29
Chennai,Perambur Corporation park,3.2,2023-10-29
Chennai,Zone 03 Madhavaram,3.0,2023-10-29
Chennai,Sholinganallur,2.8,2023-10-29
Chennai,Zone 10 Kodambakkam,1.8,2023-10-29
Chennai,Zone 11 Valasaravakkam,1.8,2023-10-29
Chennai,Alandur,1.5,2023-10-29
Chennai,Zone 12 Alandhur,1.5,2023-10-29
Chennai,Zone 15 Uthandi,0.75,2023-10-29
Chennai,Zone 01 Thiruvottiyur,0.6,2023-10-29
Chennai,Zone 06 T.V.K Nagar,0.6,2023-10-29
Chennai,Zone 12 Meenambakkam,0.6,2023-10-29
Chennai,Zone 02 D15 Manali,0.45,2023-10-29
Chennai,Zone 02 Manali,0.45,2023-10-29
Chennai,Gov hr sec school MGR Nagar,0.4,2023-10-29
Chennai,Zone 05 GCC,0.4,2023-10-29
Chennai,Zone 08 Malar colony,0.3,2023-10-29
Chennai,Zone 09 Teynampet,0.3,2023-10-29
Chennai,Zone 14 Perungudi,0.3,2023-10-29
Chennai,Zone 09 Teynampet,53.4,2023-10-30
Chennai,Zone 10 Kodambakkam,48.9,2023-10-30
Chennai,DGP Office,47.6,2023-10-30
Chennai,Kodambakkam,41.2,2023-10-30
Chennai,Zone 11 U32 Maduravoyal,36.9,2023-10-30
Chennai,Zone 06 D65 Kolathur,35.1,2023-10-30
Chennai,Zone 06 T.V.K Nagar,32.7,2023-10-30
Chennai,Ambathur,30.0,2023-10-30
Chennai,Gov hr sec school MGR Nagar,27.6,2023-10-30
Chennai,Chennai nungambakkam,23.0,2023-10-30
Chennai,Zone 08 Anna Nagar,22.8,2023-10-30
Chennai,Zone 11 Valasaravakkam,22.5,2023-10-30
Chennai,Zone 13 U39 Adyar,21.0,2023-10-30
Chennai,Zone 08 Malar colony,19.5,2023-10-30
Chennai,Zone 07 Ambattur,18.6,2023-10-30
Chennai,Zone 04 Tondiarpet,16.8,2023-10-30
Chennai,Zone 13 Adyar Eco Park,15.75,2023-10-30
Chennai,Zone 07 U18 D81 Vanagaram,15.15,2023-10-30
Chennai,Zone 03 Puzhal,15.0,2023-10-30
Chennai,Perambur Corporation park,11.4,2023-10-30
Chennai,Zone 01 Thiruvottiyur,10.2,2023-10-30
Chennai,Zone 14 U41 Perungudi,10.2,2023-10-30
Chennai,Zone 15 Sholinganallur,10.2,2023-10-30
Chennai,Zone 15 Uthandi,9.45,2023-10-30
Chennai,Zone 05 GCC,8.0,2023-10-30
Chennai,Zone 01 Kathivakkam,7.2,2023-10-30
Chennai,Zone 12 D156 Mugalivakkam,6.6,2023-10-30
Chennai,Ayanavaram taluk office,6.0,2023-10-30
Chennai,Zone 12 Alandhur,5.7,2023-10-30
Chennai,Puzhal,5.0,2023-10-30
Chennai,Thiruvottiyur,4.6,2023-10-30
Chennai,Alandur,4.1,2023-10-30
Chennai,Zone 02 D15 Manali,3.6,2023-10-30
Chennai,Zone 12 Meenambakkam,3.6,2023-10-30
Chennai,Zone 13 Adyar,3.6,2023-10-30
Chennai,Zone 14 Perungudi,3.3,2023-10-30
Chennai,Chennai collectorate building,3.2,2023-10-30
Chennai,Manali,3.2,2023-10-30
Chennai,Zone 05 Royapuram,2.7,2023-10-30
